"gene.symbol","A1","A2","N1","N2","OPC1","OPC2","GC1","GC2","MOG1","MOG2","MGL1","MGL2","Endo1","Endo2","WB1","WB2","WB3"
"Sult1a1",0.27829,0.264078,0.174686,0.1,3.179794,1.667247,0.194428,0.1,0.265605,0.53295,27.958764,26.798861,2.07085,3.884007,0.568851,0.572974,1.137062
"Sult1b1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult1c1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult1c2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult1d1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult1e1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2a1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2a2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2a3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2a4",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2a5",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2a6",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2a7",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult2b1",0.124504,0.1,1.403627,1.542399,0.148211,0.118834,0.1,0.220873,0.1,0.507241,1.113772,1.031479,0.1,0.1,1.938261,1.828983,1.021561
"Sult3a1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sult4a1",0.44174,0.560804,69.6971,67.044532,12.638782,22.239679,4.454701,6.893001,3.978782,14.098016,6.703333,10.854232,0.916619,0.941232,39.656181,51.39102,38.054308
"Sult5a1",0.1,0.187367,0.555639,0.578361,0.106469,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.264607,0.154399,0.1,0.162937,0.141032
"Sult6b1",0.409602,0.23145,0.1,0.169496,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.147776,0.1,0.141185,0.109779,0.225499
"Sumf1",4.060234,4.872762,3.587407,3.638939,8.422266,8.041051,4.919738,4.398049,1.646837,2.003576,16.602901,15.372947,10.81419,10.573847,4.826678,4.386917,4.70056
"Sumf2",15.276649,13.287402,4.079702,3.56918,7.478957,10.42043,6.173666,8.165662,3.893276,3.95501,6.979159,10.214206,12.542335,13.222824,6.528426,6.679664,8.556418
"Sumo1",17.075336,20.835865,32.382548,32.832902,31.402275,34.533161,23.349779,20.28345,14.263254,15.103866,15.009064,13.214886,52.895986,56.224381,32.484921,31.687303,32.264896
"Sumo2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.117021
"Sumo3",18.896442,22.700288,41.685458,34.730972,23.06925,38.018696,18.13602,30.172616,17.00873,21.067162,42.521003,44.15468,40.125904,45.163434,31.756647,27.701679,29.651102
"Sun1",20.278584,18.596869,13.224201,18.859898,13.153248,15.119231,9.573374,10.106316,4.213185,6.613858,6.997857,6.889916,12.622505,13.113106,13.873563,12.055188,14.756971
"Sun2",9.05908,9.033167,13.430533,13.098265,14.34833,15.04606,5.953357,8.548529,4.024234,4.466693,90.444564,98.91672,21.750315,22.038476,11.380983,9.065286,10.037681
"Sun3",0.1,0.106728,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.103745,0.1,0.1
"Sun5",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Suox",5.432834,4.954182,1.509218,2.718002,4.283757,5.632459,3.117017,3.069702,3.503041,2.60643,2.662156,5.205303,2.588707,2.875888,3.626345,3.558036,4.275421
"Supt16h",11.998769,12.156921,5.402152,10.439309,14.088776,7.832756,7.091745,4.66443,1.557178,2.249965,4.731242,2.57495,6.305141,6.187244,12.762814,12.314589,15.021801
"Supt3h",3.650843,3.077993,6.010749,6.549759,5.971742,8.718437,3.234502,5.273154,2.674622,3.072174,6.236956,6.446629,2.831952,3.788362,4.001927,3.32245,3.882134
"Supt4h1",4.900429,5.538774,10.489291,10.176898,7.123741,12.674474,9.269658,12.501411,9.737047,10.172271,13.428374,22.425287,17.605899,22.382635,6.888722,6.004284,8.194123
"Supt5h",19.432141,18.889471,18.464446,34.843953,24.637505,29.460138,28.493757,35.909933,12.695865,16.68106,29.256163,34.067453,23.982468,23.695283,25.917961,24.311168,25.689616
"Supt6h",28.314162,22.800563,7.170277,21.730104,23.027462,18.687392,22.368284,19.513106,8.004324,12.189785,11.554953,8.374285,10.322018,9.114761,18.734564,17.212357,17.429204
"Supt7l",5.805098,4.852828,4.309748,4.235344,5.659252,4.107021,4.549225,4.740745,2.695677,3.070156,1.645984,1.621542,1.983649,1.914616,3.978067,4.028522,5.156825
"Supv3l1",11.030781,8.535366,5.187006,5.755179,5.764055,6.234934,3.598175,6.021699,2.256902,3.182637,7.125196,5.460318,3.671882,3.723232,6.66038,5.651378,6.026122
"Surf1",11.157913,9.392684,15.732728,20.037694,14.660051,21.656256,14.822534,20.27293,22.962259,24.192754,16.741603,24.026595,15.268556,18.648681,16.145451,18.837865,15.98868
"Surf2",10.540404,8.073922,6.76806,11.668827,11.385649,11.597744,10.928195,12.088856,5.391148,7.448209,15.776841,11.347144,10.04912,11.230126,9.1144,8.819697,9.614811
"Surf4",42.830606,38.754926,33.596933,32.541722,34.493509,48.613354,38.142772,57.571623,24.334201,29.18074,77.554725,92.979615,73.197618,73.284502,35.255785,32.434297,38.346559
"Surf6",3.594927,4.036749,5.005844,5.199991,3.747891,5.148253,5.003643,6.092794,4.684319,4.229288,4.593451,4.008823,6.268605,6.430402,5.243843,4.596675,4.928927
"Susd1",0.286812,0.203534,1.151921,1.362352,1.996486,2.579316,0.842323,0.750943,0.1,0.210809,3.945173,2.649689,0.1,0.1,1.45016,1.285311,1.165146
"Susd2",0.100248,0.1,0.95655,0.649959,0.125544,0.23121,0.1,0.111303,0.1,0.1141,0.1,0.1,0.394202,0.471966,0.581929,0.710291,0.665057
"Susd3",0.129567,0.101854,1.429324,1.663977,4.365124,3.265081,0.412696,0.211442,0.616593,1.058899,81.125515,126.107376,0.1,0.1,1.395431,1.7372,1.360575
"Susd4",2.209296,1.798473,11.246737,9.71376,34.472482,51.742783,40.977369,65.330201,3.336906,6.583261,1.170103,1.399817,0.577869,1.088442,15.229151,15.856168,14.435291
"Susd5",0.1,0.1,0.191127,0.331788,27.089818,23.377317,14.013071,16.044556,0.1,0.307171,0.1,0.1,0.1,0.1,1.336528,1.804427,1.626297
"Suv39h1",7.204219,7.732276,6.273229,6.164299,8.475856,11.675653,3.656835,6.177796,3.440662,3.836718,3.448099,3.783566,4.250358,4.72699,7.403396,6.93709,7.718469
"Suv39h2",1.339822,1.601946,2.698436,2.385707,1.939043,1.407584,0.984833,0.994209,0.104021,0.410577,0.170502,0.1,1.130087,1.138692,1.549897,1.223969,1.314005
"Suv420h1",19.408791,17.14177,11.014151,17.356344,17.570455,8.757269,10.717807,8.206658,1.640732,2.904503,3.877019,2.781549,11.833467,11.678714,12.843852,11.986872,12.911305
"Suv420h2",20.403972,15.819638,7.299907,9.004334,10.678248,11.484451,10.445046,11.977405,9.646991,8.925058,11.056795,10.663607,5.905587,6.343758,11.15577,10.946935,12.00017
"Suz12",13.241447,14.048831,9.671838,10.776914,14.133052,6.349292,6.563186,3.345482,1.163486,1.196295,3.471985,2.182731,19.678268,19.262059,11.449169,9.84807,11.081066
"Sv2a",2.715165,2.847286,106.694017,83.093685,18.882457,26.895785,94.678047,91.549565,104.249248,94.951867,4.134613,4.814361,0.6272,0.522082,47.188389,44.546907,50.120256
"Sv2b",1.203802,0.69969,15.622706,20.131334,1.351189,2.519037,0.1,0.166428,0.14672,2.065537,0.38444,0.695217,0.238962,0.23514,14.247796,14.141568,15.886676
"Sv2c",0.584986,1.992649,6.664357,5.743918,1.020059,1.016844,1.983792,2.956378,0.1,0.126876,0.1,0.1,0.1,0.1,2.964067,2.337567,2.907205
"Sva",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sval1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sval2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sval3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Svep1",1.002375,1.205348,0.1,0.1,1.092,1.206852,0.138584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.679353,0.664932,0.608489
"Svil",3.067918,2.980859,0.423144,0.738612,7.156123,5.424451,3.286228,2.841156,0.105432,0.189522,1.183396,0.725165,3.954685,3.755487,3.80506,3.329721,3.448374
"Svip",8.616686,9.347235,7.146251,8.08324,15.438388,10.222712,27.000579,13.467864,23.954276,20.231799,0.658584,0.424166,0.217126,0.209517,8.960259,9.725236,9.023527
"Svop",0.307511,0.256972,31.996673,26.351686,8.159029,16.92993,1.435141,1.989063,0.716622,4.256681,1.655685,3.693237,0.2954,0.364162,24.831241,23.175128,24.628245
"Svopl",0.1,0.1,0.168649,0.454191,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.176294,0.328304,0.1,0.1,0.1
"Svs1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Svs2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Svs3a",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Svs3b",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Svs4",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Svs5",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Svs6",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Swap70",17.135145,14.544406,0.743512,1.016065,10.002343,5.637693,2.476415,2.880698,0.406085,0.664795,40.086321,30.544824,53.616828,51.402137,10.70994,9.226516,11.101333
"Swi5",30.752818,36.305795,73.252823,65.732987,54.695739,71.808523,75.522826,86.777012,67.24695,76.417001,40.345743,40.428494,61.823535,66.022005,74.161021,76.43754,74.896417
"Syap1",14.138637,16.470074,12.799943,15.270491,16.039964,9.902459,13.712297,6.445944,5.359173,6.009151,6.047569,3.645517,37.892084,39.000505,15.150151,13.794533,15.29586
"Sybu",24.047067,26.239093,12.008927,13.455518,8.511492,12.170347,2.326431,4.584708,0.315384,1.699174,0.458239,0.694034,0.420189,0.481731,26.463086,22.78804,27.525341
"Syce1",0.1,0.1,0.1,0.183631,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.109859,0.134246,0.1,0.1,0.1
"Syce1l",0.298616,0.1,0.184369,0.159179,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.102176,0.1,0.1,0.1,0.1,0.138351
"Syce2",0.91275,1.689789,2.757378,2.843551,4.018612,6.54276,1.01867,0.702135,0.1,0.318975,2.752362,2.508386,1.360639,0.861527,3.852367,3.850787,4.547119
"Sycn",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.324278,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sycp1",0.1,0.1,0.1,0.112109,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.198539,0.318231,0.193431,0.1,0.11801
"Sycp1-ps1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sycp2",1.265132,0.730563,0.139035,0.184811,0.142679,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.213266,0.181256,0.206109
"Sycp3",0.255342,0.755706,0.559423,0.630637,2.570749,0.282393,0.657348,0.357947,0.121862,0.169779,0.56923,0.120937,0.188639,0.125459,0.576031,0.759312,0.723527
"Syde1",3.862155,5.380708,0.35199,0.246268,4.236376,5.521488,1.657142,2.211282,0.39564,0.54923,0.22047,0.376368,6.09667,6.774257,2.631162,3.035698,3.305765
"Syde2",1.076826,1.381338,0.88028,2.005115,3.029867,3.225531,5.902691,5.660339,0.64514,0.760247,0.1,0.1,0.1,0.1,1.544042,1.289771,1.114275
"Syf2",28.171879,32.099985,16.738036,25.200621,27.144386,38.160962,32.212293,41.99006,38.155476,35.793721,39.839282,40.511504,58.358483,63.349872,20.773687,19.407787,21.973707
"Sykb",0.162256,0.152899,4.470147,6.831473,3.259527,1.04374,0.182574,0.175683,0.316709,0.369294,48.091225,53.13121,4.858592,5.309517,2.207574,2.281544,2.157952
"Sympk",13.271216,13.510066,17.022673,18.688853,17.713368,25.145816,34.83322,48.697438,26.703337,28.156966,20.391505,28.568395,17.194477,16.921549,18.527996,18.364299,17.020845
"Syn1",1.617825,2.232208,75.147005,71.323846,16.715397,25.657737,6.342276,6.124042,8.031003,14.414302,5.29744,7.286192,0.914478,0.630284,37.804754,45.049927,33.354952
"Syn2",11.209568,10.179791,100.135374,117.285539,20.359605,26.782798,5.216996,6.828668,2.174066,8.633634,2.726045,5.756302,0.724586,0.712006,29.982666,36.525541,29.624819
"Syn3",0.281844,0.207176,4.117137,8.058853,2.270055,1.573652,1.325049,0.883298,0.107186,0.188009,0.1,0.1,0.109322,0.153013,5.959617,6.266637,5.956743
"Sync",0.130492,0.106739,0.35614,0.339311,0.331544,0.133345,0.166541,0.170609,0.1,0.1,0.1,0.1,0.1,0.1,0.165159,0.182632,0.16125
"Syncrip",14.959465,20.291748,18.15294,16.734737,24.836881,13.332209,14.755843,8.859945,2.679207,3.86089,7.447866,4.326679,13.555068,14.102795,21.864342,18.921831,21.944565
"Syne1",37.129784,25.014465,1.61989,5.070871,8.468329,4.331568,4.882057,2.480556,0.34464,1.352792,0.543491,0.484221,2.467623,2.336578,7.482435,8.631144,7.865379
"Syne2",1.891374,2.642876,0.578804,1.098962,3.440102,2.472827,1.414374,0.912702,0.1,0.1,0.1,0.1,2.055276,1.939567,2.259602,1.762388,2.198388
"Syngr1",11.60238,9.977079,67.168413,58.812906,37.248526,45.528,33.708663,43.088477,14.890374,22.878562,162.330143,220.519038,0.693956,0.623641,52.091146,57.051273,58.500224
"Syngr2",10.566045,9.765503,1.213062,1.753052,14.377709,14.259083,18.791633,25.455523,29.64031,28.542618,246.158845,333.875046,36.369408,39.522032,7.361096,7.944404,8.943674
"Syngr3",0.776872,1.435079,99.330208,87.305676,16.122491,22.619804,3.234975,4.486246,0.829352,4.194319,1.301097,2.115126,0.789585,0.762407,49.053097,44.935397,53.068103
"Syngr4",0.1,0.169324,0.1,0.1,0.100618,0.269507,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.233261,0.1,0.1,0.110609
"Synj1",13.43671,13.008297,15.295383,29.265468,15.122102,10.806503,9.963215,7.646486,2.793483,4.135663,4.81859,3.147092,6.263433,5.634335,16.645106,18.39759,17.124794
"Synj2",0.1,0.139569,0.587178,1.166478,0.529361,0.574141,6.892925,2.892301,11.916818,11.979078,1.22006,1.403947,0.595102,0.479483,0.860828,1.030102,0.931376
"Synj2bp",2.009652,1.633753,2.307049,2.007436,2.550527,1.463577,1.864887,0.994254,1.44361,1.371164,0.969775,0.76666,4.76568,4.892004,2.127597,2.331235,2.431222
"Synm",1.360566,2.064234,2.166382,4.540128,6.809177,4.9676,3.310525,1.591501,2.48184,2.862388,0.1,0.211454,8.559432,8.01987,8.625291,9.748117,8.520058
"Synpo",0.1,0.250058,1.439276,1.275101,0.870776,2.539783,1.46647,1.295817,4.475175,5.541305,1.779013,2.789206,1.381305,1.233946,4.77486,6.092754,3.878222
"Synpo2",0.63459,0.712078,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.165981,0.136128,0.435635,0.498126,0.594215
"Synpo2l",0.1,0.1,0.1,0.1,0.11283,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Synpr",0.382278,0.691666,50.882355,31.577632,1.065032,1.234356,2.045837,1.546217,1.806863,2.860288,0.1,0.271205,0.862252,0.592777,28.896974,22.2307,27.077867
"Synrg",5.738354,5.738071,6.785848,8.915627,11.759527,10.021827,11.907963,8.079685,6.814615,6.862821,5.890458,5.00876,5.340082,4.571081,7.990035,7.998446,7.69255
"Syp",3.335695,4.802854,274.192605,229.305807,31.308442,47.656439,7.711346,11.871532,6.600378,25.46828,7.400824,14.925646,2.997209,2.74095,154.176097,145.702144,167.647165
"Sypl",14.830119,16.452359,6.332253,4.984167,13.152298,9.594597,49.165373,23.518518,42.456937,40.324246,9.721914,6.982175,46.44708,42.68298,11.776649,12.004746,12.983025
"Sypl2",3.019627,3.597314,0.201236,0.183117,0.327557,0.110849,0.1,0.1,0.1,0.202048,0.1,0.1,0.1,0.1,1.484854,1.398217,1.612827
"Sys1",13.556628,13.516058,14.301893,11.987235,17.587377,30.446883,26.300513,40.826093,44.321645,48.286208,27.007807,30.770304,19.872623,23.559591,17.486114,15.399826,17.007441
"Syt1",0.62806,0.974226,116.557594,129.950075,7.505995,9.325048,1.220459,1.489967,0.560986,5.557483,0.947349,1.130178,1.030885,0.854965,81.1301,77.249328,87.075239
"Syt10",0.1,0.502385,0.654391,1.037676,0.28207,0.165027,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.192977,0.913106,1.256007
"Syt11",128.84689,146.865022,104.187619,115.322299,152.317487,167.739868,386.175356,280.322725,266.013353,283.420172,2.892374,4.559638,1.697342,1.134767,102.688459,99.783208,111.294736
"Syt12",2.848894,1.419607,0.665466,0.793691,3.431427,3.878928,0.3064,0.654448,0.129855,0.578137,0.372076,0.727061,2.29249,2.77456,1.748635,1.848846,2.042005
"Syt13",0.275008,0.482728,18.031198,11.626542,2.505147,6.121648,0.707637,1.354187,2.779601,5.402643,1.587796,2.370777,0.13515,0.147038,14.174977,16.687108,13.747564
"Syt14",1.554535,1.814787,3.177706,3.621606,2.789643,1.568321,1.33713,1.214961,0.128169,0.262782,0.1,0.1,0.1,0.1,1.432484,1.279934,1.04456
"Syt15",0.493929,0.674528,0.108523,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.76012,2.642635,0.648822,0.757568,0.627268
"Syt16",0.229795,0.591165,11.587182,14.930713,17.399552,22.244005,4.090301,5.002112,0.561832,2.124283,0.333114,0.500557,0.194015,0.1984,22.150371,22.11775,21.738264
"Syt17",0.224103,0.275169,6.322372,3.245931,0.54281,1.877375,0.116634,0.23276,0.101208,0.927061,0.17893,0.651372,0.1,0.115009,2.407056,3.222076,2.235656
"Syt2",0.1,0.1,0.681304,0.407766,0.116965,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.569665,0.623559,0.696501
"Syt3",0.496306,0.490578,14.885463,12.241287,2.820091,3.758485,1.309376,1.241622,0.388442,1.124478,1.38515,2.421778,0.11856,0.1,9.316934,7.342556,9.104728
"Syt4",2.193161,3.743975,70.347966,94.06271,4.0103,6.586206,1.917595,2.791964,0.204556,1.027687,0.293783,0.382204,0.592041,0.432943,37.335899,32.647924,41.494764
"Syt5",0.564426,1.815694,39.110877,32.392071,3.919741,7.673924,0.934399,1.299918,0.934415,3.769301,1.875901,2.750816,0.656485,0.818081,37.815315,29.963393,39.125854
"Syt6",0.1,0.132287,11.155959,6.730734,3.119772,3.224753,0.60035,0.687623,0.1,0.204321,2.531808,1.757825,0.1,0.1,5.799758,4.184337,5.168354
"Syt7",1.913585,1.537363,28.903456,29.692517,3.347571,4.838795,0.825431,0.845203,0.588196,2.153802,0.977134,1.123538,1.246991,0.96124,18.859394,20.700392,18.197144
"Syt8",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.289673,0.268123,0.1,0.1,0.1,0.1,0.1
"Syt9",0.177926,0.304335,3.540498,1.302866,2.190021,3.460785,1.064025,1.78945,0.713129,1.150367,0.1,0.1,0.1,0.1,2.629152,2.305047,2.625434
"Sytl1",0.1,0.1,0.97558,1.325637,0.1,0.1,0.1,0.1,0.1,0.1,0.292435,0.1,0.1,0.1,0.216244,0.251655,0.198119
"Sytl2",0.289801,0.214068,1.105782,0.972461,3.905595,4.340634,25.347633,7.525273,12.786397,14.311471,0.179049,0.399191,0.576069,0.481888,3.847643,4.569528,3.639689
"Sytl3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.150301,0.1,0.1,0.1,0.1,0.1,0.1
"Sytl4",0.180826,0.176189,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.104022,0.1,0.1,0.888861,0.953146,0.312407,0.263957,0.35185
"Sytl5",0.1,0.100888,0.361602,0.463637,1.751446,0.411148,4.818778,1.162337,0.535156,1.032624,0.1,0.1,0.1,0.1,0.383665,0.5247,0.465112
"Syvn1",20.289043,18.261026,17.33985,18.853471,13.182581,14.737709,19.386711,19.909654,12.647317,13.527584,14.62991,15.240236,9.450398,7.822238,14.235283,12.006619,12.727308
"Szt2",7.208936,6.932701,4.935187,6.521758,4.837321,3.85162,4.811885,4.411998,1.329544,1.852017,2.716204,2.172017,1.289722,1.255357,4.871978,4.741683,4.911752
"T",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.837714,0.889118,0.1,0.100188,0.190872
"T2",0.1,0.155245,0.1,0.1,0.336845,0.135777,0.199114,0.127743,0.1,0.1,0.1,0.1,0.1,0.1,0.276693,0.229902,0.375826
"Taar1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar4",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar5",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar6",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar7a",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar7b",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar7d",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar7e",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar7f",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar8a",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar8b",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar8c",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Taar9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tab1",12.409751,10.613256,5.594084,6.621538,9.981065,16.282392,7.086719,9.614256,6.450535,5.756159,7.431129,10.585513,5.12067,5.143943,8.436389,8.341928,8.479292
"Tab2",29.080427,30.947685,14.309982,18.339124,20.958954,14.562025,27.183753,23.584729,9.986206,12.073876,25.688117,17.582999,22.832286,21.909096,22.518219,21.574687,23.60773
"Tab3",3.227265,4.240115,3.285808,4.776661,3.658008,1.689757,1.744762,1.311593,0.388746,0.490109,0.59684,0.356492,3.287255,3.101494,3.891682,3.515017,3.874628
"Tac1",0.96282,2.902921,11.764379,3.891873,9.027912,14.601741,2.151907,2.129266,0.579496,0.875185,0.165664,0.1,0.309875,0.236685,13.095852,6.943539,8.076684
"Tac2",0.17751,0.1,14.736298,9.764292,0.392173,0.364741,0.173593,0.1,0.1,0.596547,0.248501,0.1,0.285928,0.193968,5.517801,5.530602,6.405036
"Tac4",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tacc1",8.344217,9.12406,5.961874,7.018,8.37331,6.672393,4.931772,4.528478,4.183471,6.167955,24.839731,19.12121,19.290409,19.847686,10.43506,12.148453,10.858235
"Tacc2",1.30854,2.247907,12.551305,19.156802,28.335628,38.97444,4.735747,6.760499,0.295654,0.976706,1.297459,1.213191,1.924367,1.723843,16.198939,14.564253,14.45647
"Tacc3",7.540572,8.267552,1.73649,2.501991,11.684681,11.888169,2.676849,2.638546,1.715137,1.796003,2.754049,0.742157,5.708996,5.594177,8.24045,7.606107,8.726364
"Taco1",4.415102,3.895108,1.884992,2.546613,3.757003,3.874517,3.584824,2.596146,3.033532,2.806473,1.973251,2.56798,1.399676,1.782826,3.028449,3.162367,3.650883
